original_contract_address,gas_original,gas_reexecute,deploy_time,total_number_re_execution,success_re_execution,re_execution_time,function_count,source_code_length,patch_time,bytecode_size,increased_bytecode_size,re_execution_time_original,re_execution_time_patched,total_gas_original,total_gas_re_execute
0x1b68587145e528f4054cf2598334fcf1af0acc1d,42690,72357,2953,3,3,176,52,1227,2.340316772,7941,500,0,0,0,0
0x0a49c04dcd4a15d5c6909f2f3927cae3da599932,36058,62896,2955,25,25,320,31,601,1.289606094,8015,362,0,0,0,0
0x0e0355ee9b12273f074b7abe9ac0f8af6db35eab,41786,60426,2956,8,8,129,30,593,1.131057739,4802,263,0,0,0,0
0x0ee212f4cadf36a9574b165e22c1cdcf4a223c29,44113,50255,2959,11,11,376,30,595,1.276731491,4791,352,0,0,0,0
0x0f0d357dE9cD8856b3B1c9090569df0A9EB6FE20,47970,61085,2961,19,19,455,31,592,1.270294189,5066,372,0,0,0,0
0x0c28de2346774aa0c3d79c6d6e1d29a3157e01d2,43858,64146,2966,62,62,739,29,609,1.306772232,4546,296,0,0,0,0
0x0f4d681f3c108a0be71c154530f015bb1bc893a4,45623,74518,2967,27,27,398,30,583,1.111984253,7522,256,0,0,0,0
0x0ef101147faC073A9502A043d2FEb287225d59C5,45649,65663,2968,64,64,757,27,595,1.134872437,6883,280,0,0,0,0
0x0f29aa76c4cf16662b1bf8c353c5fa90e97cf233,46823,67832,2970,12,12,255,30,586,1.257419586,4792,288,0,0,0,0
0x1c99873a3a8d1582b4952431096fb987b77be84b,46183,50801,2970,5,5,210,27,515,1.596212387,5478,185,0,0,0,0
0x1B5C69a763e3Ff5613C99D9FbF1541b62C873f71,45216,59330,2981,1,1,127,33,422,0.9055137634,7063,432,0,0,0,0
0x0d2f94d51857de7e7a95107f6375fc81885cf36b,45965,67690,2981,10,10,382,34,1191,3.69143486,7026,232,0,0,0,0
0x0db3b4acf7819df4699f0b6b6390962556e17f2c,46081,73269,2991,32,32,432,49,1207,3.741025925,7627,368,0,0,0,0
0x1AF7f2D775bAbaa6BF1C498B83B8dF0dC157F506,48274,55672,2997,186,186,2367,25,526,0.8778572083,6199,322,0,0,0,0
0x0f2a5f74bcc6d787048d3349c82acb78c50d0b8d,36954,43783,2998,11,11,585,29,577,1.788377762,7432,288,0,0,0,0
0x0a5cd330eae4e518e475b75a68e65bf91209cfcf,45203,72358,3001,10,10,246,30,598,0.9980201721,4765,320,0,0,0,0
0x0f3cdc0e973de850e50c37e12c740b757e9210a7,44612,70393,3002,13,13,211,21,287,0.6158351898,3441,102,0,0,0,0
0x0f7a4cfaa0e62041b366d1901ae0868bec9d7208,50168,60152,3007,29,29,462,21,319,0.6084442139,3210,130,0,0,0,0
0x0D91E0Ddc9Ac5DE7e9C02bd6FF2bfE7Fa6De4779,47041,59075,3010,161,161,2309,27,598,1.140594482,6951,352,0,0,0,0
0x0a954fae4a068f7bda2b97a255083e10ab9ac9f7,51018,74926,3013,86,86,1260,21,303,0.6501674652,3163,152,0,0,0,0
0x1bf4135e6818f393be412c7af4857e7d391955a7,45348,74316,3014,34,34,2185,49,1214,0.1337184906,7668,512,0,0,0,0
0x0b680cc6559cc35af35f7a92b89b90aea32f347b,42494,54984,3017,9,9,231,22,311,0.6673336029,5121,172,0,0,0,0
0x01816adc1e320029932e577c4875086267e375bb,48219,70468,3019,18,18,257,30,581,1.108169556,4805,320,0,0,0,0
0x0fa6532c9aaf82d53d14654f025282d21245cd8c,44209,72850,3021,41,41,1237,31,599,1.142501831,4883,277,0,0,0,0
0x0158ec253ae59d533e1a70927dfb94f7b43b23ab,43423,60404,3030,26,26,453,30,605,1.298189163,4943,304,0,0,0,0
0x0ed75f951e5693f7d24551c3fcb5acbe20b5908d,47691,78629,3047,29,29,390,27,587,1.119613647,4309,242,0,0,0,0
0x0EBb2257b77aa2eDe95C5dF3C7C882A1233c3c3b,48035,66193,3052,134,134,1862,30,26,0.04959106445,4821,288,0,0,0,0
0x0eE85c500E9448A5AABC2b28924Bc9181b09E097,53491,70937,3054,25,25,693,29,29,0.08296966553,7345,311,0,0,0,0
0x0EDdd68B4Bda3d3E411037fB809395226eC4f675,35063,47096,3059,127,127,3431,30,591,1.831769943,4795,256,0,0,0,0
0x0ef24a1f3c5b8e08875e9d177103f20814f713f9,56914,77546,3061,8,8,286,30,585,1.255273819,7551,256,0,0,0,0
0x0FA3Fbb91917674F03fcB26613471cc03E9D5642,40123,45774,3064,224,224,9136,37,1275,2.431869507,7613,509,0,0,0,0
0x1be9361f80b811fbce8b0ff8bc04bfd65c5ec11a,54368,64487,3074,4,4,129,30,594,1.274585724,4803,329,0,0,0,0
0x0f7dee5f0d2da40e4dad6937c12ea0ca3ac441c1,45376,50233,3079,17,17,1428,47,1645,3.137588501,7547,502,0,0,0,0
0x0f453a4080bcfe3e3b9d88d4f907a1246c6c05f9,46223,71565,3080,42,42,667,24,568,1.083374023,6227,256,0,0,0,0
0x0f6e4e149f3d0766ec5f6452e39f1dabdb74e92c,40725,63414,3086,22,22,556,31,603,1.006364822,4877,312,0,0,0,0
0x0E4a274911e0E0e38Ab1044Fd7AEaD45101f1C19,46705,57332,3089,14,14,283,55,1261,2.405166626,8042,376,0,0,0,0
0x1babd24680842ff2fbc51b3a9e38899ec903233f,63908,93700,3092,101,101,1427,28,581,1.108169556,4606,248,0,0,0,0
0x0e60d3cce9a9d88c6983979924dc679fb64a19ed,43543,63418,3092,120,120,5719,49,1236,2.652168274,4622,464,0,0,0,0
0x015C6650a4DB70Ad3029678B3DcF2128471509f5,45522,74395,3095,10,10,330,30,580,0.9679794312,4812,352,0,0,0,0
0x1c0d06d55d9237c5959f79736102cda691bd1d89,42657,48050,3100,17,17,280,31,592,1.129150391,7753,362,0,0,0,0
0x0f3e91fb4c577e9e29172274a66532271dfe99c1,45166,54841,3107,5,5,239,30,586,1.117706299,4753,288,0,0,0,0
0x010488964d7665e061c80190a050cd3fe5d7a57f,49982,70557,3111,18,18,358,24,311,0.5190372467,3274,130,0,0,0,0
0x0b1cf00e8e891686c09eedee812b95af6db505f8,47216,69839,3112,5,5,128,30,588,1.261711121,3431,320,0,0,0,0
0x0b517f95ca5b9a4b51c60634eb2990caec36794c,49532,67099,3113,3,3,117,26,574,1.23167038,6768,288,0,0,0,0
0x0f42c1a36414893a9f64f1088c0285bf8df957c4,53253,63182,3114,223,223,4488,30,587,0.9796619415,4802,352,0,0,0,0
0x0f7ec1e54af0dfaf606bf2e7ef5acfab6b695a4a,51018,58767,3115,21,21,843,30,585,1.255273819,4872,256,0,0,0,0
0x1bf4135e6818f393be412c7af4857e7d391955a7,45730,77060,3115,34,34,2265,49,1214,2.31552124,7668,464,0,0,0,0
0x0ba8d5a2c4e5f7f81e8cc6fac8e9600ade5e2bde,41186,64131,3120,32,32,776,30,587,1.119613647,4792,352,0,0,0,0
0x1b96485a623e918c959c13d16d31f089836bfb6d,46631,51294,3123,10,10,315,29,609,0.1172890663,7497,320,0,0,0,0
0x0fe1fffa7b129ab9dbec70f2d4d247a9380c46c1,36426,40821,3124,1,1,80,42,1060,3.032684326,4649,221,0,0,0,0
0x1BcEE4ea3B63C44a629EF4F190561dcAE3fa8450,40154,63852,3126,5,5,109,31,597,0.9963512421,5086,372,0,0,0,0
0x0ba0602dda6d3b560d1d6f22ec933d16d2bc178d,47579,65638,3131,10,10,173,35,1459,3.130674362,6744,182,0,0,0,0
0x0f59a284a2567576444aa15ec301ff9dc59ca767,47790,70970,3132,159,159,3196,31,593,1.272439957,4867,312,0,0,0,0
0x0fcf6e8438282f5658ab01d290fb28a24a741700,46242,74470,3134,995,995,15004,30,590,1.125335693,4865,320,0,0,0,0
0x0fDb7227ff70168447358b381060723737c896C0,46067,68830,3136,33,33,569,29,581,1.108169556,4978,256,0,0,0,0
0x0dBD9e61eF4e8C9e925C3EC132f538596C3160dF,43720,61798,3137,33,33,695,21,489,1.865386963,4019,322,0,0,0,0
0x014b988f062f239f1e9475a509b51f09eb4681c1,59661,83771,3138,8,8,297,22,314,0.6737709045,3238,130,0,0,0,0
0x1bff25d8a9f2275281b0a4d7c035089bcce41c54,46533,58907,3139,35,35,3217,55,1260,2.403259277,8157,582,0,0,0,0
0x0b8B2A7e3D2b26AFfDE4D241f1A2CCe245674822,47975,79361,3140,139,139,1759,28,598,1.853466034,4158,347,0,0,0,0
0x0f387e1e11dfc3763278173ef9d1961d9c8aafff,47462,67699,3141,86,86,2215,30,635,1.211166382,7550,288,0,0,0,0
0x0BB576572dfA0d8680BE2c85845d4Ed5C1c75185,49064,57925,3141,201,201,2761,30,585,1.255273819,4854,288,0,0,0,0
0x0ebea42d11e9df8e8ce493677e3f8667c3789bf4,37490,57413,3150,47,47,880,28,591,1.268148422,4966,329,0,0,0,0
0x0181706d6fdc549b9ec5ffe4b9dc82bc542630e9,42464,66216,3151,7,7,313,25,593,1.272439957,6894,266,0,0,0,0
0x0ec8d2c0D712f4AFc949C464C44978FF10844AEc,49210,59189,3152,12,12,254,25,362,0.6904602051,4420,239,0,0,0,0
0x0ffc21ccde1b618fb300232523446cceb33e1f70,43359,62187,3152,91,91,1333,35,515,1.105070114,7266,302,0,0,0,0
0x0E51879e263966988897D639393576f793E1C016,44795,71348,3155,14,14,422,31,594,1.557826996,4864,347,0,0,0,0
0x01649f91895a6f6ac8bf5b439fd61cb8c02cba7e,63529,89596,3159,8,8,353,37,655,1.405477524,6648,298,0,0,0,0
0x0ae58e99a6aad22c728d47995914c3ddae7caa88,45583,64818,3161,64,64,4134,30,1178,2.527713776,4759,320,0,0,0,0
0x014523d8d843f2011fc954b9e388e95e3a688706,44574,50367,3164,24,24,330,31,593,1.696586609,4817,372,0,0,0,0
0x017ba1e94F8C5AC2E076AA40df9DdB69768fb1DA,44467,54411,3165,22,22,697,23,555,0.9262561798,3819,224,0,0,0,0
0x0d86fca8dfc1dc72d85ff7d9173956eec6bbb51a,35062,45963,3167,25,25,324,31,593,0.9896755219,5003,296,0,0,0,0
0x0b38e6c1d94b33b2a2c4ba8dbfeb2db740507522,45298,65545,3168,10,10,241,30,578,1.240253448,4805,288,0,0,0,0
0x0f7332ca10d4b6bdd27ed4adf1cc4152aa2db31f,54745,74588,3168,65,65,780,30,584,1.253128052,4808,320,0,0,0,0
0x0f8be72ff73fc384fec2836cf7f08bf7b2633a1f,45927,57493,3174,7,7,614,42,695,1.159906387,6058,302,0,0,0,0
0x01e105a73e6bb11102b7436da1eb56c681da5497,43131,73404,3175,29,29,889,49,1216,2.319335938,7667,512,0,0,0,0
0x0fF5A828fBB35378B16be7e7dF229f7cdF0405b6,47489,59082,3176,32,32,633,30,598,0.9980201721,7859,352,0,0,0,0
0x0e1bb5546524235c8abfd6f9b77b25c2ca0e12e0,46295,60190,3176,823,823,13662,30,586,1.816272736,7540,256,0,0,0,0
0x1aA52d18D37ffFC373B89f44F73A461B9e1D4965,41316,66099,3178,238,238,3081,28,596,1.136779785,4675,332,0,0,0,0
0x0e515700a07ca4932c865dcca6ab6e3aaf5cae52,53298,67659,3179,6,6,202,25,1128,2.420425415,5627,202,0,0,0,0
0x0f2624593a9a07aae39ece642e0d914d5f4748df,45232,56179,3180,13,13,985,47,1649,3.145217896,7555,408,0,0,0,0
0x01739f3e9d7f0c80bf25c6c91045798840f00b7f,77880,106922,3181,9,9,329,29,580,1.244544983,7751,320,0,0,0,0
0x0a172dd169b2fc6cfe2cc56a13c0022fbd9985f4,60977,86549,3183,111,111,5055,30,589,1.123428345,7966,288,0,0,0,0
0x0eC21bBe983CFF125Dd0e145cBE6F8a75c7c2934,45423,58424,3187,10,10,538,30,587,1.259565353,8144,256,0,0,0,0
0x0ae45f72cf9e9545a57c9bf7a83eefce9f1a201e,46052,77314,3187,23,23,480,31,596,1.278877258,5110,270,0,0,0,0
0x0fd413aac745f137e7ea08b236aad902612bd4da,53017,74292,3188,217,217,2392,31,595,1.134872437,4879,382,0,0,0,0
0x0e242e76aa3e40880a86f23548c61c3a327ee963,42222,65409,3191,51,51,1330,30,581,1.24669075,7512,263,0,0,0,0
0x0fef93e5d920dcaa72ca57f842ec7057534ee84e,46618,67238,3196,8,8,267,28,589,0.9829998016,4604,280,0,0,0,0
0x0fd0f0f76c73e4c5224d20ca9907a77c0e49d57b,41288,60875,3196,9,9,815,28,599,1.28531456,4623,311,0,0,0,0
0x0f9db8956fe2b183953d1b7129559d853c2362eb,44109,73626,3197,20,20,354,30,592,1.834869385,4801,288,0,0,0,0
0x0fe44d39115D901d08994E93CBB7985Bc6A8bb3a,38367,58525,3197,11,11,163,39,909,1.950502396,4940,362,0,0,0,0
0x0C70f007Cacf34e524690d9B6743a587a068885C,42236,60726,3202,12,12,318,18,54,0.1158714294,2291,81,0,0,0,0
0x0ec8a1e2a8479c8c7a0809559cf74673960de4fb,41186,58859,41186,3,3,218,30,607,1.15776062,4941,372,0,0,0,0
0x1b96485a623e918c959c13d16d31f089836bfb6d,46270,71603,46270,10,10,353,29,609,1.016378403,7497,320,0,0,0,0
0x0bb6CFC62C1D50aa4F12Ed36834840A49c4DFef0,42910,59497,42910,33,33,342,20,287,0.5474090576,5365,152,0,0,0,0
0x1B9faF3492Ce25605aAF99a6FdC9f6b81c7aF08a,45873,73746,45873,7,7,230,30,578,0.05022239685,4799,352,0,0,0,0
0x0ae21Fe4d49e543D9A1E60f851315bDf5F334c74,43803,64344,43803,84,84,612,28,26,0.05578994751,4502,242,0,0,0,0
0x0ea6f58f70972d6fccbb024683e604008c5dcadf,44290,54336,3215,11,11,461,31,592,1.129150391,4604,296,0,0,0,0
0x0f2Db133e39986Fc7E4b00A3e4cC2E3BC3841d93,44891,49728,3216,28,28,585,31,586,0.9779930115,4853,304,0,0,0,0
0x1b31bb202a5858c8375e216a921aab17e69ca618,43826,62244,3219,15,15,292,30,584,1.670837402,4904,256,0,0,0,0
0x01f6dfdc229e805b1c0b1d69065c5b168cd60723,45500,72219,3219,127,127,2061,25,1136,2.166748047,3400,185,0,0,0,0
0x0F37a4351a7be8b86AE3a123CB7aD620c954E26a,46901,78104,3220,59,59,883,29,577,1.100540161,7426,320,0,0,0,0
0x0BC4B1EC63Ff8aA00305cA0a6096C25176d718d1,46298,69600,3220,182,182,2775,29,577,1.100540161,7589,342,0,0,0,0
0x0e54bd9494f5bf00b1513874f9170e64e2b5c868,45100,75941,3220,19,19,420,30,588,1.822471619,7549,320,0,0,0,0
0x1a70f52ee0ffeec26803e3a3f8fa94a01eeca517,55917,85021,3220,38,38,634,45,1165,2.222061157,11416,532,0,0,0,0
0x1ae74975a891e1a723f5319cb96a27c7232321af,45739,65443,3222,16,16,564,30,578,1.240253448,7544,320,0,0,0,0
0x1b6D67F6D6626120B7543fbd46E1d215931e4EE1,45248,72479,3224,164,164,1717,40,57,0.1087188721,5279,179,0,0,0,0
0x1a53d2946c281cbbef2208c659af3cf1aaef953c,46967,62147,3224,67,67,751,21,319,0.9126663208,3154,131,0,0,0,0
0x0e505cBCe59B4036f6fe5C7469AeFA4457521A8e,45029,51464,3225,295,295,4628,30,598,1.140594482,4810,256,0,0,0,0
0x0DE9A0E8A84085A71575aC16677FA233880034E2,37685,42616,3227,18,18,316,22,326,0.5440711975,3217,158,0,0,0,0
0x0a1034a891eff283c247504175bfbe3c2e9ce0b9,46109,52233,3228,2,2,100,31,602,1.291751862,5022,304,0,0,0,0
0x1B8d3FE843F2B3F983e7f5fb3D4a7e2002b8A1cF,46596,54914,3230,105,105,2644,25,456,0.8697509766,5049,242,0,0,0,0
0x0f96655ea31ad6f962ddf4ec68b76e8fe92b4b65,52244,78771,3230,2,2,204,30,585,1.813173294,4799,320,0,0,0,0
0x0110a92baf94b2b0B7785b274f47c5Cd24B3c555,43544,71794,3233,31,31,665,30,585,1.255273819,7922,352,0,0,0,0
0x0F95A3C41c3666feAeD9EBd401c3968e61672927,38851,63383,3235,17,17,392,30,586,1.117706299,7570,256,0,0,0,0
0x0FD8e37A9470f6B2Bf56f63C72005eBBB4F1101d,46157,70962,3237,4,4,140,31,596,1.278877258,5082,304,0,0,0,0
0x0e32e1b91f438cfc64148c801112e763b02c7a4c,45944,75424,3238,40,40,967,30,592,1.270294189,4959,256,0,0,0,0
0x0fc62980235Bc761d0934d2b91e0331970bd968f,40675,49616,3239,51,51,1025,27,597,1.850366592,6938,342,0,0,0,0
0x1ab0fdbeb78c7f60d689bd5fc3d881b8131f987d,43747,54533,3240,7,7,236,22,319,0.6084442139,7063,158,0,0,0,0
0x0198d81f12421e29da8c8eda121a6a0fdfdbc399,45911,59509,3243,6,6,196,30,597,1.281023026,7515,320,0,0,0,0
0x1b48086168b61a989fcd94088fada95ef9238b07,34031,52037,3244,85,85,1524,22,282,0.5378723145,4777,116,0,0,0,0
0x0e3fa63f95bc3a41eb9e79872351081ea95bc60b,44989,75494,3246,6,6,140,25,564,1.210212708,6755,322,0,0,0,0
0x01862e4046da10d3c4f838819957892ad8192f74,35085,39092,3246,24,24,295,30,598,1.283168793,4986,320,0,0,0,0
0x0BcDE1F7C13bF1Aa24eF893C9e2C88B2106F5af3,42557,62923,3248,5,5,133,19,54,0.1029968262,5090,112,0,0,0,0
0x1bf55219c945cd09d18d742e0a9ae86e1b28788a,48717,61922,3248,56,56,675,30,581,1.108169556,7557,263,0,0,0,0
0x01ff97dBc7432e4D3b036Eb1962dB20e76C9Bafd,46611,63021,3249,6,6,438,30,26,0.05578994751,4800,288,0,0,0,0
0x0e24A1C0aE47914D8C117aEc117d361423fC6F61,47261,65370,3249,12,12,253,30,593,1.272439957,4810,320,0,0,0,0
0x0e86065b4e963fb643e0ee589b785af4f00b81ce,46610,64035,3252,2,2,220,30,578,1.10244751,7556,320,0,0,0,0
0x0a2bed939d1bdb7596455ba27fd53aff83161486,42805,54396,3253,2,2,109,29,681,1.136541367,3531,185,0,0,0,0
0x1a48b1787843b18895bf5dfca334fa656bbf7d2a,41277,70364,3253,8,8,519,30,621,1.184463501,4789,288,0,0,0,0
0x0ea360cad1cad0f7e57469029e963dcf06fe1c8f,29004,31904,3254,13,13,344,30,632,1.356124878,4957,296,0,0,0,0
0x0e8685299800bbabcb0e7ee0512cf383f1856bae,44387,65354,3258,1,1,22,33,601,1.146316528,7758,352,0,0,0,0
0x1c97ac0ed0737c64c1a7b01c415c3d022804ba0a,45903,60837,3259,58,58,1001,30,592,1.129150391,4800,352,0,0,0,0
0x01D22a55b78247064546C28Fa11eec2fC38Cd623,41408,63717,3261,36,36,504,30,26,0.04959106445,4811,288,0,0,0,0
0x0e98ef1e45b2f89c37f5d895c034800a6344dae8,43625,51572,3261,11,11,451,30,591,1.268148422,7543,256,0,0,0,0
0x0e279c94f85c69e8f5625b440e811a55ec1d8e85,46113,61152,3263,22,22,435,30,603,1.293897629,7614,256,0,0,0,0
0x0f65c24a43edba81f345ceca3ca9091bfc1fab55,45794,71124,3267,7,7,150,30,585,1.255273819,7551,256,0,0,0,0
0x0F8Ae1d9feD2c3D9eeE476518a95aD97da3d7638,46452,60764,3268,120,120,1271,30,594,1.132965088,5012,352,0,0,0,0
0x1beab18753c323e838c9710a44b04cfd5a7daefb,41016,65461,3268,50,50,554,25,1133,2.431154251,5640,168,0,0,0,0
0x0A63C456702cc475D4a895238b99404F92186BBE,43591,65717,3271,12,12,255,31,593,1.272439957,5084,338,0,0,0,0
0x0d7a2b0fe1b199b046d31fadade0419633319742,44660,61319,3272,6,6,322,45,1212,2.600669861,6173,472,0,0,0,0
0x0c7d09cc5a1677f13c6d14c20f141f60d77bce25,47496,54202,3275,19,19,390,22,293,0.6287097931,2904,128,0,0,0,0
0x1a1ab72bb7fef620c112bd23d8b77a0ecc55c2a0,45861,51451,3276,2,2,184,28,516,0.9841918945,3031,232,0,0,0,0
0x0e2757fbb4ee6d6c7843bd34e277419db78315d4,45713,54891,3283,205,205,1993,40,53,0.1137256622,4449,208,0,0,0,0
0x0f058890f71f40b26f0d871809fb5333413e8966,47494,72577,3288,156,156,1905,22,320,0.6866455078,4279,252,0,0,0,0
0x1a7bcb8ffdd1ef5cfd70f5073bf0eb087f8eb230,46539,61584,3288,192,192,2952,30,578,1.10244751,7546,320,0,0,0,0
0x0d72d5cb8aa746ab9a0b8e716dff537998d5b2db,44417,67709,3294,35,35,514,25,1139,4.344940186,5630,185,0,0,0,0
0x0b166802b7e1669f6488e7932c5724de4f3e28c9,38685,38685,3297,13,13,328,29,582,1.248836517,4834,249,0,0,0,0
0x0dc04d954eb1cc22cda27fec52d0c6bca524f30b,55179,55179,3298,31,31,345,30,583,1.250982285,4788,288,0,0,0,0
0x1b98f402300be1c9ca724d916c2f2290e6f4f647,49596,49596,3301,14,14,948,23,322,0.09964108467,4572,230,0,0,0,0
0x0f79351ac58ee2b3f5aeec56d8d933f5c1a21233,46506,46506,3304,6,6,464,41,1127,2.418279648,7314,208,0,0,0,0
0x0e777d32e50a22c9cf8fffe37671d6efe10f43c2,48784,48784,3305,5,5,265,24,317,0.6802082062,7451,130,0,0,0,0
0x0bcD130bA5122883F61161a8fEd019AbbEc90225,44967,44967,3306,11,11,518,30,586,1.257419586,7554,256,0,0,0,0
0x0184370f7d0ADDCB0201107fe528CE28A3424Dd0,39929,63840,3309,37,37,991,30,26,0.08058547974,4835,256,0,0,0,0
0x1b5c6aaa63eae4a1138230360a32300406f67b60,61374,69077,3309,10,10,318,29,624,1.33895874,4835,288,0,0,0,0
0x0E7466D2110FE2bE5643dd1542EC5f048a65571a,41372,56178,3310,20,20,713,37,397,0.7572174072,5300,252,0,0,0,0
0x01ef4c5e33264E6Fad98AC30bE389a5ab1dBebD2,46729,74540,3313,12,12,241,32,689,1.149892807,4439,200,0,0,0,0
0x0dcD43c8B998b7Cd9edd3bBA2BAaE97518E321fA,35645,59700,3314,173,173,1956,34,26,0.05578994751,5107,221,0,0,0,0
0x0b43B44A19d6b38AB2f56210f9902C1DBbd0B6b9,47277,52004,3319,7,7,219,30,26,0.04959106445,5253,320,0,0,0,0
0x0E7a46ec1beddE5972f5f8eD8c2B6be565851eA0,46868,58014,3320,1,1,109,45,1126,2.416133881,9158,228,0,0,0,0
0x0e978f7c824ce81c6d335d733b7825bca9de945b,46629,75762,3321,25,25,635,22,324,0.6952285767,4290,193,0,0,0,0
0x01f23c4e1b41e7f4729c31cf083eb48cc926a82d,44700,70625,3323,34,34,846,35,382,0.819683075,4402,311,0,0,0,0
0x0fcfa6c60aa74da77cddbaf489ce2e99d1c7311c,41532,60512,3326,25,25,527,28,573,1.229524612,4612,249,0,0,0,0
0x0BB7643920D90c81fdDf950F84B0dC40ee60B46f,42687,57513,3327,8,8,456,36,587,1.819372177,8018,392,0,0,0,0
0x0Db8Fe9825E84fA63b2cBaD72ad156D98486824B,47512,68850,3331,23,23,491,30,600,1.14440918,4932,338,0,0,0,0
0x0fDEe4e5636536Cd603132b11225E40b74EBc1FF,45061,62160,3332,121,121,2036,30,26,0.09918212891,4996,288,0,0,0,0
0x0b7ce1cb8d2e2d743dfccaed81dcafc02142ce79,47709,78456,3332,20,20,374,29,589,1.263856888,4520,342,0,0,0,0
0x01178703e2746a62488ece38ade3c0f85aa7dea6,38915,57927,3333,27,27,870,19,306,0.8754730225,3809,120,0,0,0,0
0x0Be57c1Fd12A1099bA803227B5Acad8888EA2933,43366,48449,3334,11,11,229,30,586,0.9779930115,5045,288,0,0,0,0
0x0f924b840c0334799f02dd8ef6881cb904a884d6,46320,60786,3334,17,17,562,27,1132,2.429008484,5742,151,0,0,0,0
0x014f7f2730a27cc9701f6ee2925ed6efdfa1ecf1,48243,59985,3336,20,20,406,25,1134,2.16293335,5623,185,0,0,0,0
0x0fcabf35a3100b5a204b470a0d2258013eb0d3c2,40123,59225,3337,7,7,314,46,625,1.192092896,8778,272,0,0,0,0
0x1be9361f80b811fbce8b0ff8bc04bfd65c5ec11a,46116,65544,3338,4,4,125,30,594,0.1118650436,8779,263,0,0,0,0
0x0e55a669ee317319b41971b0bc31255bc00b69b2,54606,67729,3338,19,19,953,34,600,1.287460327,7845,338,0,0,0,0
0x1B7C2a5c728096f8936753096dE781c3AC7c6860,46862,54154,3340,12,12,395,33,675,1.287460327,4034,193,0,0,0,0
0x0f89B2d15b8DDCAeceDA779E882cDd1DC55359EA,47675,54342,3346,65,65,1589,30,580,1.244544983,4810,256,0,0,0,0
0x0B77be01278F572b13035Ef0c17daF0Aca1d6AE7,41816,53715,3348,52,52,887,30,582,1.110076904,7513,320,0,0,0,0
0x0b302Ab2e81a4484f52Af6FDD0d33BE1FfcF79C4,47713,73825,3350,15,15,329,30,589,1.123428345,7531,352,0,0,0,0
0x0D68C27B5e06Ed7Ed543ED10CB88EeCa9e7db7fE,33771,48641,3350,80,80,2157,28,589,1.263856888,7593,302,0,0,0,0
0x0e51D7298bEFA3BDa644898B51f4a02C64D4E8C5,47108,52500,3353,3,3,164,30,596,1.278877258,4795,320,0,0,0,0
0x0ea259edbc40f51260f8b52174f8b78ee0cf1f01,39315,47644,3355,57,57,1855,22,330,0.5507469177,4299,230,0,0,0,0
0x0a168893fcd47b5db81b93c99c009fe73fcef16f,42235,60234,3358,6,6,239,30,582,0.9713172913,4405,352,0,0,0,0
0x0ae919606452dBD4df1098a787aeE11d5877b87F,38544,53449,3359,12,12,165,30,623,1.039743423,4801,288,0,0,0,0
0x0ad99a8f12d564e3bfcd5235055417ceb5a3e3df,46078,70557,3361,31,31,408,30,582,1.248836517,4764,352,0,0,0,0
0x0E4C70b90E96fe541739c1Ffb25731cdBDFD08C1,43043,70769,3362,13,13,703,30,428,0.9183883667,4304,123,0,0,0,0
0x0dbf49e8da09b6a44af55d8d65575b795f6982cf,50106,67166,3362,18,18,277,30,595,1.134872437,4824,320,0,0,0,0
0x0E692803A56CcB348e2be8F2e3b24Ab78e45E5de,45134,68365,3362,6,6,512,28,574,1.23167038,4963,332,0,0,0,0
0x0a448252e1c794ef6e47de26a1c1da8e73887c8a,45560,51359,3362,70,70,1006,45,1122,2.407550812,5525,266,0,0,0,0
0x0ba1c5796b5f59a719bd012c639541a32a07156f,43308,59639,3363,9,9,501,22,327,0.7016658783,6743,208,0,0,0,0
0x0ea9A171e7909C492970CE44F14D59653314043c,41895,58581,3370,31,31,820,30,573,1.092910767,4750,288,0,0,0,0
0x0c0b670e7b61b4b4be7973fa298a91d26c5bf65c,36426,62254,3372,15,15,272,30,583,1.250982285,4773,256,0,0,0,0
0x1BcEE4ea3B63C44a629EF4F190561dcAE3fa8450,38041,51237,3377,5,5,178,31,597,0.05761861801,4798,270,0,0,0,0
0x0d7B36f93a362600DC0f6a96F9863De38955eD7e,48972,74338,3377,5,5,233,24,310,0.8869171143,3289,130,0,0,0,0
0x1a3f8b8ebc5525a9f26f1e2dfbb55d9bc4c74b82,40857,51907,3377,205,205,4453,31,599,1.142501831,4897,382,0,0,0,0
0x0bE49dc482922013935a55f9042072Fada42F605,38519,54316,3377,9,9,251,30,578,1.240253448,7560,288,0,0,0,0
0x1afc9de51a2b99fd8ed1f1c59f39a320a14729a9,45081,74508,3377,4,4,145,37,1163,2.495527267,9083,522,0,0,0,0
0x0e1cc89932ce889c43d501443b5ee35dd094a25a,56287,64596,3379,43,43,418,30,589,1.82557106,9186,256,0,0,0,0
0x0135e930e9b52bb737c43a19a5c088edff706fde,46060,56328,3380,9,9,864,47,1648,3.536224365,7554,361,0,0,0,0
0x0fecf822212b99d1bf96bb3650f7483804de194c,47655,61582,3381,44,44,579,25,1132,2.159118652,3404,168,0,0,0,0
0x0edba0ced6a4843b25acd4fadd2ec89dbfee6a61,46589,51247,3383,120,120,3673,30,591,0.9863376617,4793,288,0,0,0,0
0x01806DA15f9E13284d354889C505bFb32b6145e2,54150,77170,3383,1,1,106,19,1055,2.263784409,2708,120,0,0,0,0
